NUMERO,LOCALIDADE,ESTADO,PAIS,SP,LogLM,LogBM1,LogLIF,LogBFI,LogBIT,LogBP,LogLN,LogBN,LogLIB,LogBB,LogBZP,LogBOC,LogLPB,LogBI,LogLI,LogLB,LM,BM1,LIF,BFI,BIT,BP,LN,BN,LIB,BB,BZP,BOC,LPB,BI,LI,LB,LAT,LONG,LD1,LD2,LD3,LD4,LD5
FMNH 136888,Igarap_ Grande,Amazonas,Brazil,I,1.93441577,0.779324877,2.033397603,0.947789399,1.294727168,1.985130862,2.596746132,1.319085611,1.558144618,2.676215478,1.644805056,2.084429083,2.129421474,2.228938553,1.272565596,2.640484882,6.92,2.18,7.64,2.58,3.65,7.28,13.42,3.74,4.75,14.53,5.18,8.04,8.41,9.29,3.57,14.02,-6.58,-69.83,-0.11139482,0.267565089,0.937680676,1.554933777,-0.394425452
FMNH 140815,"Rio Jurua, Jo_o Pessoa",Amazonas,Brazil,I,1.864080131,0.824175443,2.104134154,0.947789399,1.319085611,1.943048917,2.746629683,1.32175584,1.581038438,2.644044871,1.638996715,2.084429083,2.210469804,2.349468679,1.124929597,2.610804817,6.45,2.28,8.2,2.58,3.74,6.98,15.59,3.75,4.86,14.07,5.15,8.04,9.12,10.48,3.08,13.61,-6.66,-69.86,1.603422906,-0.027940304,-0.564067421,-0.330782799,-0.405298007
FMNH 20135,Itacoatiara,Amazonas,Brazil,I,1.958685341,0.78845736,2.039920784,1.088561953,1.415853163,2.010894999,2.738256043,1.32175584,1.671473303,2.729811693,1.678963975,2.131796772,2.23644529,2.457021446,1.16315081,2.677590994,7.09,2.2,7.69,2.97,4.12,7.47,15.46,3.75,5.32,15.33,5.36,8.43,9.36,11.67,3.2,14.55,-3.14,-58.44,0.030561953,-1.149916988,0.290895242,-0.552998941,0.856226491
USNM 461416,"Ipixuna, Rio Purus",Amazonas,Brazil,I,1.983756292,0.802001585,2.071913275,1.064710737,1.302912752,1.971299383,2.751109691,1.386294361,1.54329811,2.747270914,1.663926098,2.100468909,2.234306252,2.461296784,1.166270937,2.63188884,7.27,2.23,7.94,2.9,3.68,7.18,15.66,4,4.68,15.6,5.28,8.17,9.34,11.72,3.21,13.9,-7.05,-71.69,0.405759005,-1.179873382,0.680426186,-1.281326977,-0.811807374
USNM 461420,"Ipixuna, Rio Purus",Amazonas,Brazil,I,2.018895042,0.850150929,2.084429083,1.047318994,1.193922468,2.03077637,2.691920819,1.252762968,1.539015448,2.719978772,1.631199404,2.125847914,2.187174241,2.299580584,0.959350221,2.671386217,7.53,2.34,8.04,2.85,3.3,7.62,14.76,3.5,4.66,15.18,5.11,8.38,8.91,9.97,2.61,14.46,-7.05,-71.69,-0.411829201,0.161881218,-0.320744073,0.84863496,0.034700537
BMNH 1925.5.21.10,Turyassu,Maranhao,Brasil,I,1.961502244,0.828551818,1.928618652,0.90825856,1.057790294,1.893111963,2.622492313,1.202972304,1.539015448,2.710048204,1.460937904,2.080690761,2.111424588,2.298577072,0.854415328,2.610069793,7.11,2.29,6.88,2.48,2.88,6.64,13.77,3.33,4.66,15.03,4.31,8.01,8.26,9.96,2.35,13.6,-1.662,-45.371,1.144696514,-0.250477353,0.135659802,1.209816205,-0.592566593
BMNH 1925.5.21.9,Sao Bento,Maranhao,Brasil,I,1.896119485,0.717839793,2.12704052,1.022450928,1.196948189,1.95160817,2.708050201,1.252762968,1.593308531,2.762538386,1.547562509,2.091864062,2.1690537,2.355177543,1.071583616,2.685122696,6.66,2.05,8.39,2.78,3.31,7.04,15,3.5,4.92,15.84,4.7,8.1,8.75,10.54,2.92,14.66,-2.69,-44.82,1.111555505,-0.078099062,-0.130121439,2.082396976,0.947163917
MNHN 1991/639,Sao Bento,Maranhao,Brasil,I,1.922787732,0.698134722,1.998773639,1.029619417,1.211940974,1.93441577,2.68988623,1.166270937,1.534714366,2.673458756,1.499623046,2.089391873,2.1102132,2.295560478,0.959350221,2.647592232,6.84,2.01,7.38,2.8,3.36,6.92,14.73,3.21,4.64,14.49,4.48,8.08,8.25,9.93,2.61,14.12,-2.7,-44.84,1.252454479,-1.277325505,-0.796631304,1.276144087,0.472080055
MNHN 1991/640,Sao Bento,Maranhao,Brasil,I,1.93441577,0.78845736,2.071913275,1.190887565,1.223775432,1.967112357,2.744060639,1.305626458,1.613429934,2.735016649,1.515127233,2.131796772,2.140066163,2.22028985,0.932164081,2.717340248,6.92,2.2,7.94,3.29,3.4,7.15,15.55,3.69,5.02,15.41,4.55,8.43,8.5,9.21,2.54,15.14,-2.7,-44.84,1.11772827,-2.107031689,0.259431793,3.044258011,0.863550387
MNHN 1991/641,Sao Bento,Maranhao,Brasil,I,1.922787732,0.75612198,2.054123734,1.128171091,1.283707772,1.922787732,2.740840024,1.249901736,1.621366483,2.72392355,1.472472057,2.12704052,2.158714723,2.365559892,0.97455964,2.66792241,6.84,2.13,7.8,3.09,3.61,6.84,15.5,3.49,5.06,15.24,4.36,8.39,8.66,10.65,2.65,14.41,-2.7,-44.84,1.631269914,-2.641838608,-0.289241381,1.503628607,0.83931069
MNHN 1991/642,Sao Bento,Maranhao,Brasil,I,1.885553349,0.746687947,2.093097868,0.916290732,1.147402453,1.91102289,2.7047113,1.305626458,1.483874689,2.666533521,1.488399584,2.055404964,2.020222182,2.170195905,0.806475866,2.597491011,6.59,2.11,8.11,2.5,3.15,6.76,14.95,3.69,4.41,14.39,4.43,7.81,7.54,8.76,2.24,13.43,-2.7,-44.84,1.955083365,-0.802179428,0.323188976,1.247019378,-1.038061917
MSB279070,Sao Jeronimo,Maranhao,Brasil,I,1.913977102,0.683096845,1.905088155,0.947789399,1.071583616,2.048982334,2.562638998,1.355835154,1.574846468,2.714694744,1.442201993,2.066862759,2.068127782,2.386006701,0.963174318,2.60046499,6.78,1.98,6.72,2.58,2.92,7.76,12.97,3.88,4.83,15.1,4.23,7.9,7.91,10.87,2.62,13.47,-3.28,-44.544,-1.90941913,0.761190952,-0.03288545,1.268758298,-1.541179988
MSB279098,Sao Jeronimo,Maranhao,Brasil,I,1.877937165,0.708035793,1.87946505,0.924258902,1.118414916,1.876406943,2.571084346,1.283707772,1.541159072,2.660259537,1.477048724,2.051556338,2.089391873,2.33020026,1.05431203,2.588515632,6.54,2.03,6.55,2.52,3.06,6.53,13.08,3.61,4.67,14.3,4.38,7.78,8.08,10.28,2.87,13.31,-3.28,-44.544,1.22857169,0.065965345,0.399347029,1.291902721,-1.230917176
MSB279116,Sao Jeronimo,Maranhao,Brasil,I,1.912501087,0.717839793,2.012232792,0.916290732,1.022450928,1.865629318,2.590017134,1.078409581,1.558144618,2.656054906,1.479329227,1.987874348,2.064327904,2.247072383,1.255616037,2.610069793,6.77,2.05,7.48,2.5,2.78,6.46,13.33,2.94,4.75,14.24,4.39,7.3,7.88,9.46,3.51,13.6,-3.28,-44.544,2.834998825,0.976760851,-0.900006543,2.224436778,0.820211854
MSB279119,Sao Jeronimo,Maranhao,Brasil,I,1.908059925,0.722705983,1.922787732,0.887891257,0.985816795,1.874874376,2.564949357,1.244154594,1.528227857,2.602689685,1.456286733,2.069391206,2.029463172,2.396985768,1.208960346,2.614471854,6.74,2.06,6.84,2.43,2.68,6.52,13,3.47,4.61,13.5,4.29,7.92,7.61,10.99,3.35,13.66,-3.28,-44.544,1.440579957,0.73197793,-0.134148591,1.986876063,-0.307168349
BMNH 1911.4.28.26,Peixe Boi,Para,Brasil,I,1.86872051,0.708035793,2.091864062,0.887891257,1.363537374,1.928618652,2.736313666,1.202972304,1.463255402,2.683757509,1.665818246,2.073171929,2.2300144,2.349468679,1.202972304,2.668616132,6.48,2.03,8.1,2.43,3.91,6.88,15.43,3.33,4.32,14.64,5.29,7.95,9.3,10.48,3.33,14.42,-1.2,-47.3,1.159238959,0.085749713,-0.202927322,0.047090977,0.426222556
BMNH 1911.4.28.27,Para Mus,Para,Brasil,I,1.961502244,0.824175443,2.105352923,0.978326123,1.184789985,2.006870849,2.723267167,1.2753628,1.581038438,2.746629683,1.570697084,2.024193067,2.222459049,2.416806237,1.115141591,2.641197894,7.11,2.28,8.21,2.66,3.27,7.44,15.23,3.58,4.86,15.59,4.81,7.57,9.23,11.21,3.05,14.03,-1.2,-47.3,0.461601135,0.802744933,-0.278015282,-0.466295534,0.009741104
BMNH 1913.12.18.11,Bel_m,Para,Brasil,I,1.937301775,0.732367894,2.037316615,1.124929597,1.238374231,1.989243274,2.706048198,1.335001067,1.599387577,2.782539053,1.611435915,2.043814364,2.238579763,2.471483629,1.283707772,2.678278043,6.94,2.08,7.67,3.08,3.45,7.31,14.97,3.8,4.95,16.16,5.01,7.72,9.38,11.84,3.61,14.56,-1.45,-48.503,0.295494221,-0.117129762,0.439506057,0.286474777,0.156199918
USNM 394720,"Belem, Utinga",Para,Brazil,I,1.877937165,0.774727168,2.00148,1.085189268,1.205970807,1.969905655,2.676903472,1.205970807,1.510721939,2.721953106,1.499623046,2.061786606,2.080690761,2.415913778,1.011600912,2.638342789,6.54,2.17,7.4,2.96,3.34,7.17,14.54,3.34,4.53,15.21,4.48,7.86,8.01,11.2,2.75,13.99,-1.45,-48.483,0.427408232,-1.280770888,-0.725383758,0.98547138,-0.272326101
USNM 394723,"Belem, Utinga, Basia Do Agua Preta",Para,Brazil,I,1.876406943,0.708035793,1.960094784,0.936093359,1.121677562,1.894616855,2.60194867,1.128171091,1.492904096,2.638342789,1.420695788,1.95586048,2.061786606,2.312535424,0.959350221,2.457021446,6.53,2.03,7.1,2.55,3.07,6.65,13.49,3.09,4.45,13.99,4.14,7.07,7.86,10.1,2.61,11.67,-1.45,-48.483,2.185736815,-0.290736324,-2.123230298,-1.093313375,-2.214970425
USNM 394724,"Belem, Utinga, Basia Do Agua Preta",Para,Brazil,I,1.83736998,0.741937345,2.005525859,0.91228271,1.223775432,1.928618652,2.675527009,1.238374231,1.470175845,2.644755351,1.467874348,1.975468951,2.094330154,2.33020026,1.111857515,2.54709867,6.28,2.1,7.43,2.49,3.4,6.88,14.52,3.45,4.35,14.08,4.34,7.21,8.12,10.28,3.04,12.77,-1.45,-48.483,1.43054364,-0.627857646,-0.83571044,-0.542523027,-1.597490017
USNM 394725,"Belem, Utinga, Basia Do Agua Preta",Para,Brazil,I,1.876406943,0.746687947,2.048982334,1.121677562,1.264126727,1.937301775,2.604909442,1.238374231,1.523880024,2.683074215,1.486139696,2.020222182,2.102913898,2.374905755,1.033184483,2.656054906,6.53,2.11,7.76,3.07,3.54,6.94,13.53,3.45,4.59,14.63,4.42,7.54,8.19,10.75,2.81,14.24,-1.45,-48.483,1.373469494,-0.0653179,0.041933615,1.657096803,-0.227161957
USNM 394726,"Belem, Utinga, Bacia Agua Preta",Para,Brazil,I,1.899117988,0.708035793,2.061786606,1.01523068,1.091923301,1.854734268,2.643333886,1.178654996,1.515127233,2.651832521,1.406096988,2.010894999,2.070653036,2.360854001,1.190887565,2.615203651,6.68,2.03,7.86,2.76,2.98,6.39,14.06,3.25,4.55,14.18,4.08,7.47,7.93,10.6,3.29,13.67,-1.45,-48.483,2.963246842,-0.621956612,-0.635282648,1.739041163,0.183078672
USNM 545965,Belem,Para,Brazil,I,1.93874166,0.708035793,2.03077637,1.105256831,1.272565596,1.974081026,2.709382646,1.160020917,1.599387577,2.686486023,1.519513205,1.994700313,2.201659174,2.286455711,1.1442228,2.643333886,6.95,2.03,7.62,3.02,3.57,7.2,15.02,3.19,4.95,14.68,4.57,7.35,9.04,9.84,3.14,14.06,-1.45,-48.503,1.609230719,-0.574124,-1.091984152,0.303296278,0.738205482
USNM 545966,Belem,Para,Brazil,I,1.842135677,0.683096845,1.964311234,0.966983846,1.178654996,1.909542505,2.576421759,1.01884732,1.599387577,2.676215478,1.388791241,1.95160817,2.081938422,2.32532458,0.875468737,2.567254391,6.31,1.98,7.13,2.63,3.25,6.75,13.15,2.77,4.95,14.53,4.01,7.04,8.02,10.23,2.4,13.03,-1.45,-48.503,2.273704309,0.751303876,-1.946308449,0.777059526,0.253289237
USNM 545968,Belem,Para,Brazil,I,1.877937165,0.708035793,2.061786606,1.026041596,1.25846099,2.071913275,2.771963527,1.118414916,1.642872689,2.6651427,1.558144618,1.987874348,2.183801557,2.54474665,1.004301609,2.667228207,6.54,2.03,7.86,2.79,3.52,7.94,15.99,3.06,5.17,14.37,4.75,7.3,8.88,12.74,2.73,14.4,-1.45,-48.503,0.494045441,1.509032734,-2.577740173,-1.579093349,1.70585456
USNM 545969,Belem,Para,Brazil,I,1.827769907,0.688134639,1.976854953,1.047318994,1.205970807,1.924248652,2.684440335,1.101940079,1.541159072,2.63905733,1.401182974,1.989243274,2.173614712,2.360854001,0.90825856,2.604170071,6.22,1.99,7.22,2.85,3.34,6.85,14.65,3.01,4.67,14,4.06,7.31,8.79,10.6,2.48,13.52,-1.45,-48.503,2.072656766,-0.118583763,-2.395716506,0.489179171,-0.095195119
USNM 545971,Belem,Para,Brazil,I,1.81319475,0.672944473,1.983756292,1.00795792,1.226712291,1.87946505,2.665838352,1.1442228,1.5518088,2.681021529,1.430311247,2.018895042,2.094330154,2.345644582,1.061256502,2.607861474,6.13,1.96,7.27,2.74,3.41,6.55,14.38,3.14,4.72,14.6,4.18,7.53,8.12,10.44,2.89,13.57,-1.45,-48.503,2.30881885,-1.237604675,-1.070403443,1.340873293,0.177362583
USNM 545972,Belem,Para,Brazil,I,1.857859271,0.672944473,1.998773639,1.00063188,1.105256831,1.899117988,2.59450816,1.178654996,1.553925203,2.672768387,1.391281903,2.021547563,1.997417706,2.332143895,0.824175443,2.586259144,6.41,1.96,7.38,2.72,3.02,6.68,13.39,3.25,4.73,14.48,4.02,7.55,7.37,10.3,2.28,13.28,-1.45,-48.503,1.997342594,-0.116983359,-0.774739255,1.643903222,-0.403051932
FMNH 53925,Nonpareil Plantation,E.C. Demerara,British Guiana,I,1.93874166,0.727548607,2.121063216,1.05431203,1.235471471,1.95160817,2.708716646,1.261297871,1.383791231,2.717340248,1.644805056,2.123458427,2.198335072,2.35991016,0.959350221,2.662355242,6.95,2.07,8.34,2.87,3.44,7.04,15.01,3.53,3.99,15.14,5.18,8.36,9.01,10.59,2.61,14.33,6.76,-58.01,0.461354243,-0.18822437,-0.336573815,0.695969366,-0.875466589
BMNH 1901.6.4.87,Kanuku Mts,Guiana,Guiana,I,1.965712776,0.727548607,1.954445052,0.947789399,1.214912744,1.925707442,2.669309373,1.16938136,1.560247668,2.700018029,1.444563269,2.144761008,2.198335072,2.191653532,0.741937345,2.648300197,7.14,2.07,7.06,2.58,3.37,6.86,14.43,3.22,4.76,14.88,4.24,8.54,9.01,8.95,2.1,14.13,3.2,-59.58,0.630599616,-1.364000678,-0.475088014,1.9063982,0.195238123
BMNH 1901.6.4.88,Kanuku Uts,Upper Takutu-Upper Essequibo,Guiana,I,1.93441577,0.810930216,1.877937165,0.940007258,1.047318994,1.900613874,2.62756295,1.297463147,1.504077397,2.694627181,1.324418957,1.994700313,2.042518188,2.253394849,0.693147181,2.538447417,6.92,2.25,6.54,2.56,2.85,6.69,13.84,3.66,4.5,14.8,3.76,7.35,7.71,9.52,2,12.66,3.2,-59.58,1.260753736,-1.306901371,0.473243934,0.10117624,-2.473405289
BMNH 1907.6.20.8,Hyde Pack,Guiana,Guiana,I,1.87946505,0.732367894,2.02287119,0.951657876,1.280933845,1.91102289,2.713369363,1.272565596,1.430311247,2.663749942,1.611435915,1.982379829,2.201659174,2.277267285,0.959350221,2.498973907,6.55,2.08,7.56,2.59,3.6,6.76,15.08,3.57,4.18,14.35,5.01,7.26,9.04,9.75,2.61,12.17,6.5,-58.26,1.94028795,-0.225795867,-0.942315805,-2.442888582,-2.850831936
BMNH 1937.6.24.12,Versailles,Demerara,Guiana,I,1.961502244,0.832909123,2.074429,1.026041596,1.232560261,1.913977102,2.766947842,1.235471471,1.523880024,2.733717948,1.678963975,2.073171929,2.239645293,2.430978308,1.004301609,2.698673039,7.11,2.3,7.96,2.79,3.43,6.78,15.91,3.44,4.59,15.39,5.36,7.95,9.39,11.37,2.73,14.86,6.22,-57.88,1.92807593,0.32846788,0.38979067,-0.496683216,0.697694746
BMNH 1937.6.24.2,Blairmont,Guiana,Guiana,I,1.971299383,0.78845736,2.029463172,0.91228271,1.193922468,1.913977102,2.714032273,1.283707772,1.481604541,2.735665368,1.572773928,2.093097868,2.172476408,2.22678338,0.936093359,2.642622396,7.18,2.2,7.61,2.49,3.3,6.78,15.09,3.61,4.4,15.42,4.82,8.11,8.78,9.27,2.55,14.05,6.22,-57.88,1.015399126,-0.887123521,0.983416141,0.650900288,-0.61034589
BMNH 1937.6.24.4,Blairmont,Berbice,Guiana,I,1.958685341,0.741937345,1.998773639,0.850150929,1.128171091,1.91102289,2.641197894,1.247032294,1.451613827,2.692598097,1.477048724,2.033397603,2.038619547,2.323367632,1.128171091,2.548663616,7.09,2.1,7.38,2.34,3.09,6.76,14.03,3.48,4.27,14.77,4.38,7.64,7.68,10.21,3.09,12.79,6.22,-57.88,0.907787409,-1.263915168,0.333776733,-0.307188899,-1.435676347
MNHN 1983/358,Ile de Cayenne,Guyane Francesa,Guyane Francesa,I,1.928618652,0.746687947,1.865629318,0.828551818,0.88376754,1.882513832,2.380471632,1.249901736,1.591273942,2.658159431,1.2753628,2.056684555,1.981001469,2.273156282,0.904218151,2.518502599,6.88,2.11,6.46,2.29,2.42,6.57,10.81,3.49,4.91,14.27,3.58,7.82,7.25,9.71,2.47,12.41,4.9,-52.28,0.44714804,1.41956608,0.045492048,3.386426355,-2.021915627
BMNH 1924.2.22.20,"Rio Ucayali, Masisea",Coronel Portillo,Peru,I,1.978239036,0.841567186,1.924248652,0.928219303,0.867100488,1.927164106,2.552565298,1.05431203,1.523880024,2.667228207,1.371180723,2.03077637,2.014903021,2.23644529,0.672944473,2.506341931,7.23,2.32,6.85,2.53,2.38,6.87,12.84,2.87,4.59,14.4,3.94,7.62,7.5,9.36,1.96,12.26,-8.6,-74.31,1.248533313,0.706211957,-2.367486807,1.078006303,-1.478441032
BMNH 1924.2.22.22,"Rio Ucayali, Masisea",Coronel Portillo,Peru,I,1.969905655,0.841567186,2.038619547,1.01523068,1.17557333,1.962907725,2.615934912,1.187843422,1.570697084,2.717340248,1.481604541,2.086913557,2.122261539,2.298577072,1.118414916,2.598979106,7.17,2.32,7.68,2.76,3.24,7.12,13.68,3.28,4.81,15.14,4.4,8.06,8.35,9.96,3.06,13.45,-8.6,-74.31,0.440537376,-1.101026054,-0.692177595,1.571873324,-0.27615754
BMNH 1928.5.2.162,San Jeronimo,Loreto,Peru,I,1.943048917,0.741937345,2.122261539,1.091923301,1.319085611,1.961502244,2.801540544,1.32175584,1.451613827,2.746629683,1.648658626,2.111424588,2.20386912,2.337952237,0.924258902,2.691920819,6.98,2.1,8.35,2.98,3.74,7.11,16.47,3.75,4.27,15.59,5.2,8.26,9.06,10.36,2.52,14.76,-5.8,-76.03,0.855477402,-1.49139107,0.527013009,0.045024852,-0.239117676
BMNH 1928.5.2.163,San Jeronimo,Loreto,Peru,I,1.950186706,0.760805829,2.081938422,1.047318994,1.229640551,2.045108863,2.732417558,1.302912752,1.58514522,2.719978772,1.570697084,2.098017927,2.234306252,2.483238593,1.202972304,2.63977136,7.03,2.14,8.02,2.85,3.42,7.73,15.37,3.68,4.88,15.18,4.81,8.15,9.34,11.98,3.33,14.01,-5.8,-76.03,-0.648291642,-0.286815264,-1.155083035,-0.225801562,-0.08875379
BMNH 1928.5.2.164,San Jeronimo,Loreto,Peru,I,2.009555414,1.00063188,2.122261539,1.00795792,1.229640551,2.119863456,2.836736542,1.184789985,1.637053079,2.744060639,1.656321498,2.080690761,2.1102132,2.465553921,1.190887565,2.736961545,7.46,2.72,8.35,2.74,3.42,8.33,17.06,3.27,5.14,15.55,5.24,8.01,8.25,11.77,3.29,15.44,-5.8,-76.03,-0.803196713,-0.693529482,-0.5184514,-0.578909913,2.507115825
BMNH 1928.5.2.165,San Jeronimo,Loreto,Peru,I,2.021547563,0.802001585,2.138889,1.061256502,1.214912744,2.021547563,2.818398258,1.193922468,1.470175845,2.776331709,1.625311262,2.084429083,2.18492705,2.32238772,1.348073148,2.590017134,7.55,2.23,8.49,2.89,3.37,7.55,16.75,3.3,4.35,16.06,5.08,8.04,8.89,10.2,3.85,13.33,-5.8,-76.03,0.041888714,-2.962246148,-1.477124545,-0.881698592,-0.335752896
BMNH 1928.5.2.166,San Jeronimo,Loreto,Peru,I,1.964311234,0.717839793,2.232162629,1.036736885,1.190887565,2.005525859,2.764430535,1.327075001,1.492904096,2.71866038,1.601405741,2.088153482,2.119863456,2.363680192,0.97455964,2.63977136,7.13,2.05,9.32,2.82,3.29,7.43,15.87,3.77,4.45,15.16,4.96,8.07,8.33,10.63,2.65,14.01,-5.8,-76.03,0.772430059,-0.175391848,-0.371394305,0.051039727,-0.276819647
BMNH 1928.5.2.167,San Jeronimo,Loreto,Peru,I,1.981001469,0.875468737,2.083184528,0.993251773,1.095273387,1.967112357,2.601207105,1.280933845,1.5518088,2.791165108,1.391281903,2.102913898,2.115049969,2.281361457,0.940007258,2.654649424,7.25,2.4,8.03,2.7,2.99,7.15,13.48,3.6,4.72,16.3,4.02,8.19,8.29,9.79,2.56,14.22,-5.8,-76.03,-0.198170526,-0.784362048,0.776353384,3.210609803,-0.429194149
BMNH 1928.5.2.168,San Jeronimo,Loreto,Peru,I,1.982379829,0.779324877,1.935859813,0.916290732,1.131402111,1.972691172,2.577181926,1.244154594,1.512927012,2.683757509,1.442201993,2.056684555,2.090628731,2.281361457,0.928219303,2.596746132,7.26,2.18,6.93,2.5,3.1,7.19,13.16,3.47,4.54,14.64,4.23,7.82,8.09,9.79,2.53,13.42,-5.8,-76.03,-0.316525965,-0.137650642,0.229217172,0.847425326,-1.195950194
BMNH 1928.5.2.169,San Jeronimo,Loreto,Peru,I,1.940179474,0.774727168,2.002830439,0.90016135,0.978326123,1.948763218,2.561095788,1.223775432,1.479329227,2.684440335,1.401182974,2.039920784,2.089391873,2.314513664,1.01523068,2.554121719,6.96,2.17,7.41,2.46,2.66,7.02,12.95,3.4,4.39,14.65,4.06,7.69,8.08,10.12,2.76,12.86,-5.8,-76.03,0.208384184,0.806177427,-0.997550221,1.540337635,-1.771776931
BMNH 1928.5.2.170,Cumeria,Loreto,Peru,I,2.018895042,0.746687947,2.032087845,1.004301609,1.178654996,2.005525859,2.656054906,1.345472367,1.539015448,2.745345986,1.545432582,2.013568798,2.165619238,2.405141681,1.184789985,2.695302628,7.53,2.11,7.63,2.73,3.25,7.43,14.24,3.84,4.66,15.57,4.69,7.49,8.72,11.08,3.27,14.81,-5.8,-76.03,-0.211229763,0.628540179,1.665709257,0.248102993,0.053893068
FMNH 55472,Yarinacocha,Loreto,Peru,I,1.944480556,0.722705983,2.036011984,0.940007258,1.220829921,1.947337701,2.634762405,1.10856262,1.488399584,2.646174797,1.589235205,2.090628731,2.115049969,2.314513664,0.858661619,2.574899688,6.99,2.06,7.66,2.56,3.39,7.01,13.94,3.03,4.43,14.1,4.9,8.09,8.29,10.12,2.36,13.13,-8.3,-74.6,0.991608251,0.324916333,-1.664567665,-0.247961412,-0.476398626
FMNH 55476,Yarinacocha,Loreto,Peru,I,1.971299383,0.792992516,2.036011984,1.10856262,1.297463147,2.010894999,2.751748056,1.196948189,1.633154439,2.725890119,1.733423892,2.155244505,2.219203484,2.411439498,0.955511445,2.681021529,7.18,2.21,7.66,3.03,3.66,7.47,15.67,3.31,5.12,15.27,5.66,8.63,9.2,11.15,2.6,14.6,-8.3,-74.6,0.331323666,-0.272685015,-1.057230068,-0.268212467,1.194992478
FMNH 62089,Yarinacocha,Loreto,Peru,I,1.905088155,0.783901544,1.965712776,0.985816795,1.101940079,1.930071085,2.575661013,1.128171091,1.539015448,2.702702595,1.439835128,2.119863456,2.069391206,2.316487998,0.751416089,2.568021556,6.72,2.19,7.14,2.68,3.01,6.89,13.14,3.09,4.66,14.92,4.22,8.33,7.92,10.14,2.12,13.04,-8.3,-74.6,0.525844361,-0.527605482,-1.619485194,1.875893734,-0.898210107
FMNH 62093,Yarinacocha,Loreto,Peru,I,1.971299383,0.741937345,2.089391873,1.085189268,1.214912744,1.997417706,2.742773637,1.16938136,1.597365331,2.686486023,1.631199404,2.113842968,2.145931283,2.380471632,0.955511445,2.663052835,7.18,2.1,8.08,2.96,3.37,7.37,15.53,3.22,4.94,14.68,5.11,8.28,8.55,10.81,2.6,14.34,-8.3,-74.6,1.019767716,-0.203279058,-1.453989526,0.151222007,1.212540514
FMNH 88915,"Rio Amazonas, Boca Rio Peruate",Loreto,Peru,I,1.986503546,0.717839793,2.131796772,1.137833002,1.437462648,2.036011984,2.693951277,1.223775432,1.678963975,2.751748056,1.635105659,2.130609828,2.288486169,2.491551193,1.383791231,2.678278043,7.29,2.05,8.43,3.12,4.21,7.66,14.79,3.4,5.36,15.67,5.13,8.42,9.86,12.08,3.99,14.56,-3.7,-71.48,-0.30152484,-1.020276346,-0.852558389,0.306805432,1.607920926
FMNH 88916,"Rio Amazonas, Boca Rio Peruate",Loreto,Peru,I,1.950186706,0.717839793,2.144761008,1.01523068,1.211940974,1.996059933,2.71866038,1.368639426,1.556037136,2.761274962,1.587192303,2.157559321,2.100468909,2.473171394,1.098612289,2.701361213,7.03,2.05,8.54,2.76,3.36,7.36,15.16,3.93,4.74,15.82,4.89,8.65,8.17,11.86,3,14.9,-3.7,-71.48,-0.281883328,-0.816199236,0.875013256,1.388871473,0.635931309
FMNH 88917,"Rio Amazonas, Boca Rio Peruate",Loreto,Peru,I,2.002830439,0.657520003,2.209372711,1.01523068,1.226712291,1.976854953,2.69597762,1.345472367,1.523880024,2.803966258,1.619388243,2.17702187,2.327277706,2.382320061,1.396244692,2.745345986,7.41,1.93,9.11,2.76,3.41,7.22,14.82,3.84,4.59,16.51,5.05,8.82,10.25,10.83,4.04,15.57,-3.7,-71.48,-0.483834819,0.089187266,0.790467733,2.934209054,0.982903631
FMNH 88919,"Rio Amazonas, Boca Rio Peruate",Loreto,Peru,I,2.016235466,0.802001585,2.286455711,1.075002423,1.332366019,2.09679018,2.916689066,1.32972401,1.578978705,2.762538386,1.786746927,2.23644529,2.299580584,2.46894663,1.033184483,2.797890905,7.51,2.23,9.84,2.93,3.79,8.14,18.48,3.78,4.85,15.84,5.97,9.36,9.97,11.81,2.81,16.41,-3.7,-71.48,-0.839755162,-0.308619524,-0.45900683,0.183848761,2.379652098
